HGNC gene	Residual Variation Intolerance Score	Residual Variation Intolerance Score Percentile
ZNF683	1.091286379	91.89667374
ARHGAP10	1.09310945	91.90846898
ZBTB49	1.09310945	91.90846898
CHD1L	1.094934207	91.9143666
WWOX	1.09676066	91.92026421
ATP6V1G3	1.102432221	91.93205945
C6orf163	1.102432221	91.93205945
GNLY	1.104245073	91.95564992
MAGEA1	1.104245073	91.95564992
NKAIN4	1.104245073	91.95564992
PLA2G2D	1.104245073	91.95564992
CCDC34	1.106059595	91.985138
METTL7B	1.106059595	91.985138
MRPL23	1.106059595	91.985138
OR6C68	1.106059595	91.985138
OR6M1	1.106059595	91.985138
A4GNT	1.107875794	92.03821656
C16orf78	1.107875794	92.03821656
C5orf45	1.107875794	92.03821656
KCNK16	1.107875794	92.03821656
LRRC17	1.107875794	92.03821656
OR2D3	1.107875794	92.03821656
OR5I1	1.107875794	92.03821656
PSMD13	1.107875794	92.03821656
UPK3B	1.107875794	92.03821656
EGFL6	1.10969368	92.05590941
PPP1R36	1.10969368	92.05590941
ZNF643	1.10969368	92.05590941
ABCC12	1.111434312	92.06770465
PTPRH	1.111434312	92.06770465
ANKRD33	1.111513261	92.07360226
FANCM	1.11512027	92.07949988
ARMC4	1.118808695	92.0853975
C3orf20	1.120636874	92.10309035
CAPN9	1.120636874	92.10309035
FRMD1	1.120636874	92.10309035
ATP8B4	1.122466798	92.11488559
SAMD9	1.122466798	92.11488559
MT1H	1.124481678	92.1207832
KIAA1009	1.126131915	92.12668082
APOBEC1	1.126294249	92.16206653
CSN3	1.126294249	92.16206653
CSTL1	1.126294249	92.16206653
CUTA	1.126294249	92.16206653
PEX26	1.126294249	92.16206653
TMEM223	1.126294249	92.16206653
CCDC54	1.128108522	92.19155461
CD226	1.128108522	92.19155461
IL28A	1.128108522	92.19155461
OR2L3	1.128108522	92.19155461
RD3	1.128108522	92.19155461
CCDC83	1.129924507	92.23283793
CENPN	1.129924507	92.23283793
OR10J1	1.129924507	92.23283793
OR5P2	1.129924507	92.23283793
OR7G2	1.129924507	92.23283793
SAAL1	1.129924507	92.23283793
TAS2R9	1.129924507	92.23283793
SLC38A10	1.13164289	92.23873555
FPR1	1.131742211	92.26232602
OR2C1	1.131742211	92.26232602
OR2M2	1.131742211	92.26232602
PSKH2	1.131742211	92.26232602
KRT80	1.133561642	92.28591649
MIA2	1.133561642	92.28591649
MOGS	1.133561642	92.28591649
ZNF780A	1.133561642	92.28591649
MMP10	1.13538281	92.30360934
SLC24A3	1.13538281	92.30360934
SPATA7	1.13538281	92.30360934
BPIFB3	1.137205722	92.32719981
MASTL	1.137205722	92.32719981
PGBD1	1.137205722	92.32719981
WDR78	1.137205722	92.32719981
CCDC33	1.139030387	92.34489266
PEX6	1.139030387	92.34489266
SLC26A4	1.139030387	92.34489266
EPN3	1.140856814	92.36848313
KIF4B	1.140856814	92.36848313
RGS22	1.140856814	92.36848313
SLC5A9	1.140856814	92.36848313
AARS2	1.14268501	92.37438075
CCDC88C	1.142713576	92.38027837
EPX	1.144514984	92.38617598
PLEKHG5	1.146346745	92.3920736
C7orf71	1.146531275	92.39797122
PALM2-AKAP2	1.148180302	92.40386884
C11orf88	1.148343558	92.42745931
LGALS14	1.148343558	92.42745931
RNASE7	1.148343558	92.42745931
UTS2	1.148343558	92.42745931
C7orf29	1.150157577	92.46874263
GJB7	1.150157577	92.46874263
MAGEF1	1.150157577	92.46874263
OR10W1	1.150157577	92.46874263
OR4F6	1.150157577	92.46874263
SERPINI1	1.150157577	92.46874263
TATDN3	1.150157577	92.46874263
C17orf97	1.15197334	92.52182118
OR10V1	1.15197334	92.52182118
OR1B1	1.15197334	92.52182118
OR2T3	1.15197334	92.52182118
OR8H1	1.15197334	92.52182118
PTGDR	1.15197334	92.52182118
TAS2R5	1.15197334	92.52182118
TMEM173	1.15197334	92.52182118
ZNF645	1.15197334	92.52182118
CNPPD1	1.153790856	92.55720689
KIR2DL1	1.153790856	92.55720689
OLFML1	1.153790856	92.55720689
OR14I1	1.153790856	92.55720689
OR52I2	1.153790856	92.55720689
TMEM82	1.153790856	92.55720689
CCDC81	1.155610133	92.59259259
GCM2	1.155610133	92.59259259
GFM2	1.155610133	92.59259259
MCMDC2	1.155610133	92.59259259
SEC14L3	1.155610133	92.59259259
TSPYL6	1.155610133	92.59259259
C2orf63	1.157431179	92.60438783
ZNF180	1.157431179	92.60438783
MAP1A	1.159219819	92.61028544
RSPH3	1.159254003	92.6279783
SYT8	1.159254003	92.6279783
ZNF135	1.159254003	92.6279783
ABCG5	1.161078613	92.64567115
NOM1	1.161078613	92.64567115
PRAMEF12	1.161078613	92.64567115
MYOM3	1.162914409	92.65156877
PPEF2	1.164733225	92.65746638
SYNE3	1.168395083	92.663364
C7orf72	1.170393003	92.68105685
DEFB132	1.170393003	92.68105685
KRTAP1-3	1.170393003	92.68105685
GALR2	1.172206761	92.69874971
IFNA21	1.172206761	92.69874971
PRSS48	1.172206761	92.69874971
RPAP1	1.173901604	92.70464732
GLRA4	1.174022298	92.72823779
OR10G3	1.174022298	92.72823779
OR2A2	1.174022298	92.72823779
OR4P4	1.174022298	92.72823779
SLX4	1.174043417	92.73413541
C4BPA	1.17583962	92.75182826
GSDMB	1.17583962	92.75182826
ZNF471	1.17583962	92.75182826
APOBEC3F	1.177658736	92.77541873
APOL3	1.177658736	92.77541873
C14orf39	1.177658736	92.77541873
CYP2C18	1.177658736	92.77541873
CARD8	1.179479654	92.79311158
MMP27	1.179479654	92.79311158
ZNF782	1.179479654	92.79311158
CTCFL	1.181302384	92.80490682
FAM120B	1.181302384	92.80490682
ARHGEF37	1.183126933	92.82849729
LOXHD1	1.183126933	92.82849729
PSG3	1.183126933	92.82849729
ZNF594	1.183126933	92.82849729
CDT1	1.18495331	92.84029252
SEC24D	1.18495331	92.84029252
MEFV	1.18861158	92.84619014
NBEAL1	1.192277263	92.85208776
STK36	1.194112905	92.85798537
C2orf61	1.194256079	92.88747346
FAM71C	1.194256079	92.88747346
HNRNPCL1	1.194256079	92.88747346
KRTAP26-1	1.194256079	92.88747346
OR2B2	1.194256079	92.88747346
C17orf77	1.196071381	92.92285916
C21orf56	1.196071381	92.92285916
OR11G2	1.196071381	92.92285916
OR6B2	1.196071381	92.92285916
TAS2R38	1.196071381	92.92285916
TAS2R7	1.196071381	92.92285916
CSHL1	1.197888504	92.95234725
LIPI	1.197888504	92.95234725
OR8J1	1.197888504	92.95234725
TTC29	1.197888504	92.95234725
ZNF630	1.197888504	92.95234725
NLRP2	1.199631139	92.95824487
CASP5	1.199707453	92.98183534
IFT74	1.199707453	92.98183534
PGLYRP3	1.199707453	92.98183534
SDR42E1	1.199707453	92.98183534
CCDC142	1.201528238	93.00542581
TPSG1	1.201528238	93.00542581
TRIM5	1.201528238	93.00542581
UBXN11	1.201528238	93.00542581
ELP2	1.20517535	93.01722104
ILVBL	1.20517535	93.01722104
MYO18B	1.205427351	93.02311866
AKAP3	1.207001692	93.02901628
FAM129A	1.208829905	93.05260675
IL4R	1.208829905	93.05260675
SLC39A4	1.208829905	93.05260675
WDR60	1.208829905	93.05260675
PLB1	1.208866406	93.05850436
MATN2	1.212491971	93.06440198
C10orf105	1.212680927	93.0702996
PALD1	1.214325842	93.08209483
ZFYVE16	1.214325842	93.08209483
XKR3	1.214492311	93.08799245
HIVEP1	1.216289636	93.09389007
C1orf158	1.216305531	93.13517339
CABP5	1.216305531	93.13517339
HLA-DQA2	1.216305531	93.13517339
SPANXD	1.216305531	93.13517339
SUPT3H	1.216305531	93.13517339
ZNF805	1.216305531	93.13517339
ZNF90	1.216305531	93.13517339
CLEC10A	1.218120595	93.15876386
E2F2	1.218120595	93.15876386
OR13C9	1.218120595	93.15876386
OR6C2	1.218120595	93.15876386
KIAA1462	1.219838911	93.16466148
C1orf187	1.219937511	93.19414956
OR2T33	1.219937511	93.19414956
OR4N5	1.219937511	93.19414956
OR51I2	1.219937511	93.19414956
SELPLG	1.219937511	93.19414956
C4orf37	1.221756288	93.21184242
OR5F1	1.221756288	93.21184242
SPATA6L	1.221756288	93.21184242
CKAP2	1.223576934	93.23543289
EMR3	1.223576934	93.23543289
FAM47A	1.223576934	93.23543289
SCIN	1.223576934	93.23543289
HBS1L	1.225399457	93.24722812
SLC2A9	1.225399457	93.24722812
IRAK2	1.229050169	93.25902335
OLFML2B	1.229050169	93.25902335
LMF1	1.230878375	93.26492097
PCDHAC1	1.232708491	93.27081859
PCDHA12	1.234540528	93.27671621
CARD17	1.23654218	93.29440906
FTHL17	1.23654218	93.29440906
MBOAT4	1.23654218	93.29440906
HR	1.238210393	93.30620429
STON1-GTF2A1L	1.238210393	93.30620429
KRTAP13-4	1.238355121	93.31799953
LCE1E	1.238355121	93.31799953
ANXA3	1.24016994	93.34748762
C3orf52	1.24016994	93.34748762
LRRC2	1.24016994	93.34748762
OR52A5	1.24016994	93.34748762
OR8D1	1.24016994	93.34748762
LAX1	1.241986644	93.38877094
NCR2	1.241986644	93.38877094
OR7A10	1.241986644	93.38877094
OR9G1	1.241986644	93.38877094
TMEM176B	1.241986644	93.38877094
XKR9	1.241986644	93.38877094
ZNF354C	1.241986644	93.38877094
ALKBH8	1.243805243	93.41825902
ETV7	1.243805243	93.41825902
OMA1	1.243805243	93.41825902
RPTN	1.243805243	93.41825902
ZNF83	1.243805243	93.41825902
SLC22A18	1.245625743	93.42415664
CCDC99	1.247448154	93.43595188
CNDP1	1.247448154	93.43595188
CCDC39	1.249272484	93.46543996
DENND1C	1.249272484	93.46543996
KRT76	1.249272484	93.46543996
MZF1	1.249272484	93.46543996
SEZ6	1.249272484	93.46543996
BCAM	1.252926935	93.48313281
FCRL3	1.252926935	93.48313281
ZNF229	1.252926935	93.48313281
PLEKHH1	1.256589163	93.48903043
CUBN	1.257700362	93.49492805
KRTAP4-5	1.258592195	93.50082567
LXN	1.260404852	93.53031375
METTL24	1.260404852	93.53031375
TAS2R39	1.260404852	93.53031375
TMEM176A	1.260404852	93.53031375
TUSC5	1.260404852	93.53031375
IFNA16	1.26221942	93.55980184
ISX	1.26221942	93.55980184
OR7G3	1.26221942	93.55980184
TEX35	1.26221942	93.55980184
ZNF80	1.26221942	93.55980184
MUC6	1.26225728	93.56569946
CCDC50	1.264035907	93.58339231
CCRL2	1.264035907	93.58339231
PGLYRP4	1.264035907	93.58339231
ANKRD53	1.26585432	93.59518754
CCDC144NL	1.26585432	93.59518754
TTC31	1.26767467	93.60108516
PAPLN	1.269469192	93.60698278
EFHC1	1.269496963	93.63057325
PIWIL4	1.269496963	93.63057325
PNPLA1	1.269496963	93.63057325
TEKT4	1.269496963	93.63057325
TICRR	1.271317214	93.63647087
FBXW10	1.271321208	93.65416372
NCAPG2	1.271321208	93.65416372
NLRP6	1.271321208	93.65416372
TTF1	1.273147413	93.66595895
ZRANB3	1.273147413	93.66595895
ITGA10	1.274975588	93.67185657
UCMA	1.280642359	93.67775419
UGGT2	1.282308148	93.6836518
C10orf113	1.282454727	93.71313989
C22orf43	1.282454727	93.71313989
GSTM4	1.282454727	93.71313989
KRTAP1-5	1.282454727	93.71313989
KRTAP5-5	1.282454727	93.71313989
BLZF1	1.284269037	93.76621845
DACT2	1.284269037	93.76621845
FAM71F2	1.284269037	93.76621845
IL28B	1.284269037	93.76621845
OR3A2	1.284269037	93.76621845
OR6V1	1.284269037	93.76621845
PGPEP1L	1.284269037	93.76621845
TBC1D26	1.284269037	93.76621845
XRCC4	1.284269037	93.76621845
ACAN	1.284310712	93.77211607
BTNL3	1.2860853	93.80160415
GLMN	1.2860853	93.80160415
NOSTRIN	1.2860853	93.80160415
OR5H1	1.2860853	93.80160415
OR6N1	1.2860853	93.80160415
XDH	1.28782866	93.80750177
CENPT	1.287903524	93.83698986
CPPED1	1.287903524	93.83698986
LRRC31	1.287903524	93.83698986
OR5T2	1.287903524	93.83698986
TRAF3IP2	1.287903524	93.83698986
ACSM3	1.289723716	93.85468271
MATN4	1.289723716	93.85468271
SOX30	1.289723716	93.85468271
ATP10A	1.291519174	93.86058033
FGL1	1.291545885	93.87827318
GBP6	1.291545885	93.87827318
PLA2G3	1.291545885	93.87827318
ZNF780B	1.293370039	93.88417079
PTPN13	1.295217909	93.89006841
EGF	1.298854499	93.91365888
RAD51AP2	1.298854499	93.91365888
RPGRIP1	1.298854499	93.91365888
ZNF804A	1.298854499	93.91365888
ZNF778	1.302520887	93.9195565
AP1S3	1.302692676	93.93724935
C10orf122	1.302692676	93.93724935
VSTM5	1.302692676	93.93724935
AMTN	1.304504747	93.94904459
SH3BGR	1.304504747	93.94904459
C15orf23	1.306318795	93.99622552
CYSLTR2	1.306318795	93.99622552
FAM221B	1.306318795	93.99622552
GTF2E1	1.306318795	93.99622552
HNRNPA1L2	1.306318795	93.99622552
OR1J1	1.306318795	93.99622552
RRP7A	1.306318795	93.99622552
WBSCR27	1.306318795	93.99622552
C2orf16	1.308035764	94.00212314
NCF2	1.308134829	94.01391838
PNLIPRP3	1.308134829	94.01391838
MTHFSD	1.309952855	94.01981599
OAS1	1.311772884	94.03750885
PARK2	1.311772884	94.03750885
SPATA21	1.311772884	94.03750885
SLCO6A1	1.313594923	94.04930408
TXNDC2	1.313594923	94.04930408
C7orf31	1.315418981	94.0552017
PRDM9	1.317245065	94.06699693
TLR1	1.317245065	94.06699693
C6	1.319073185	94.07289455
VWA3B	1.322735566	94.07879217
PPIAL4G	1.324743148	94.0905874
PSORS1C2	1.324743148	94.0905874
DNAH10	1.325829575	94.09648502
PLA2G4F	1.32640619	94.10238264
ZNF831	1.328244615	94.10828025
KRTAP13-2	1.328368696	94.12597311
LY6G6F	1.328368696	94.12597311
OBP2A	1.328368696	94.12597311
UTP20	1.328417555	94.13187072
CNGB1	1.330085127	94.13776834
ATP5SL	1.330184494	94.17315405
CEP44	1.330184494	94.17315405
GLT6D1	1.330184494	94.17315405
PLEKHS1	1.330184494	94.17315405
RASSF6	1.330184494	94.17315405
SDCBP2	1.330184494	94.17315405
CPVL	1.332002318	94.20853975
FOLH1	1.332002318	94.20853975
SH2D4B	1.332002318	94.20853975
SLFN12	1.332002318	94.20853975
VNN2	1.332002318	94.20853975
ZNF610	1.332002318	94.20853975
PM20D1	1.333822178	94.22033498
SELE	1.333822178	94.22033498
SYTL2	1.335619269	94.2262326
CENPC1	1.335644081	94.24982307
COLEC12	1.335644081	94.24982307
NPSR1	1.335644081	94.24982307
PDLIM5	1.335644081	94.24982307
DCAF4	1.337468036	94.28520878
DDX24	1.337468036	94.28520878
KRT78	1.337468036	94.28520878
KRT79	1.337468036	94.28520878
MEP1A	1.337468036	94.28520878
NAALADL2	1.337468036	94.28520878
CCDC37	1.339294051	94.29700401
ZNF600	1.339294051	94.29700401
ZNF736	1.346793777	94.30290163
CFHR2	1.348605238	94.30879925
COL4A3	1.350293882	94.31469686
IBSP	1.350418743	94.35008257
NIPSNAP3B	1.350418743	94.35008257
OR13G1	1.350418743	94.35008257
OR1A2	1.350418743	94.35008257
RTP4	1.350418743	94.35008257
WBP2NL	1.350418743	94.35008257
PER3	1.352134556	94.35598018
GORASP1	1.352234299	94.36777542
PRB4	1.352234299	94.36777542
DPY19L2	1.354051915	94.39726351
FBXO39	1.354051915	94.39726351
NSUN7	1.354051915	94.39726351
RFPL2	1.354051915	94.39726351
ZNF100	1.354051915	94.39726351
SERPINB10	1.355871599	94.40905874
TIGD6	1.355871599	94.40905874
ALPP	1.35769336	94.43854683
MAGEC3	1.35769336	94.43854683
SLC35G5	1.35769336	94.43854683
SYCP2L	1.35769336	94.43854683
ZNF813	1.35769336	94.43854683
CCDC170	1.359517207	94.45034206
RGS11	1.359517207	94.45034206
AQPEP	1.36500134	94.4621373
SNX19	1.36500134	94.4621373
DEFB108B	1.368844567	94.46803491
MAGEB16	1.370655714	94.47393253
MYL5	1.372468937	94.48572777
VWA5B2	1.372468937	94.48572777
DUSP5	1.374284246	94.51521585
OR52N1	1.374284246	94.51521585
OR5K1	1.374284246	94.51521585
OR8A1	1.374284246	94.51521585
SYCE1	1.374284246	94.51521585
ATP10B	1.376027048	94.52111347
NMUR2	1.376101648	94.5329087
OR4K1	1.376101648	94.5329087
NPC1L1	1.377872212	94.53880632
CCDC67	1.377921151	94.56829441
OR1S1	1.377921151	94.56829441
UGT2B15	1.377921151	94.56829441
VEZT	1.377921151	94.56829441
ZNF268	1.377921151	94.56829441
BBS12	1.379742765	94.60368011
FNDC7	1.379742765	94.60368011
LRRIQ3	1.379742765	94.60368011
OR4A5	1.379742765	94.60368011
PODXL	1.379742765	94.60368011
ZNF280A	1.379742765	94.60368011
CKAP2L	1.381566496	94.62137297
HJURP	1.381566496	94.62137297
KRT84	1.381566496	94.62137297
PDXDC1	1.383392355	94.62727058
ERBB2IP	1.387050485	94.63906582
NRIP1	1.387050485	94.63906582
MPDZ	1.388989266	94.64496343
MCPH1	1.39439264	94.65675867
MICALL2	1.39439264	94.65675867
DNAH14	1.394519284	94.6685539
HLA-F	1.394519284	94.6685539
C5orf20	1.396334339	94.70393961
LIPJ	1.396334339	94.70393961
OR2AK2	1.396334339	94.70393961
PLAUR	1.396334339	94.70393961
RFPL1	1.396334339	94.70393961
TRIM60	1.396334339	94.70393961
ADAMDEC1	1.39815152	94.71573484
CREB3L4	1.39815152	94.71573484
CCDC65	1.399970837	94.72753008
CEACAM18	1.399970837	94.72753008
SHROOM3	1.401769777	94.7334277
CDH19	1.401792296	94.75112055
IFI16	1.401792296	94.75112055
PSG2	1.401792296	94.75112055
GPR156	1.403615907	94.76291578
HHIPL2	1.403615907	94.76291578
C16orf71	1.405441678	94.77471102
PDZRN4	1.405441678	94.77471102
MCM8	1.407269618	94.78650625
PSD4	1.407269618	94.78650625
FAM186B	1.409099734	94.8041991
SMYD4	1.409099734	94.8041991
WDR66	1.409099734	94.8041991
SARDH	1.410932035	94.81009672
IQCE	1.412766531	94.81599434
PATL2	1.412946638	94.82189196
C6orf201	1.414757139	94.83958481
GMNC	1.414757139	94.83958481
GSTM1	1.414757139	94.83958481
APOB	1.41604242	94.84548243
RAB11FIP1	1.416442137	94.85138004
LEFTY1	1.416569784	94.85727766
AMACR	1.418384579	94.89266336
C14orf45	1.418384579	94.89266336
C21orf2	1.418384579	94.89266336
OR10H3	1.418384579	94.89266336
TAS2R4	1.418384579	94.89266336
TGOLN2	1.418384579	94.89266336
GALNTL5	1.420201535	94.92215145
GLDN	1.420201535	94.92215145
OR6S1	1.420201535	94.92215145
SERPINA12	1.420201535	94.92215145
ZNF257	1.420201535	94.92215145
PRSS38	1.422020658	94.93394669
SLC25A41	1.422020658	94.93394669
NINL	1.423820054	94.9398443
CCDC78	1.423841958	94.96933239
DUSP13	1.423841958	94.96933239
MMP20	1.423841958	94.96933239
ZIM3	1.423841958	94.96933239
ZNF599	1.423841958	94.96933239
KLKB1	1.425665442	94.97523001
C6orf70	1.42749112	94.99292286
CCDC114	1.42749112	94.99292286
MTTP	1.42749112	94.99292286
KCNG4	1.429318999	95.00471809
MTRR	1.429318999	95.00471809
C15orf55	1.431149089	95.02241095
CTU2	1.431149089	95.02241095
DPYD	1.431149089	95.02241095
TTF2	1.434815931	95.02830856
FAM170B	1.436808095	95.04600142
KRTAP5-8	1.436808095	95.04600142
SAPCD1	1.436808095	95.04600142
NXPE2	1.43862044	95.05779665
TRIM40	1.43862044	95.05779665
ZNF492	1.440434971	95.06369427
C9orf43	1.442251694	95.08138712
ETV3L	1.442251694	95.08138712
OR52K2	1.442251694	95.08138712
CCDC8	1.444070618	95.09318235
SP140L	1.444070618	95.09318235
AKAP11	1.44587039	95.09907997
APOL1	1.445891753	95.12267044
ARSH	1.445891753	95.12267044
C9	1.445891753	95.12267044
KRT36	1.445891753	95.12267044
STOX1	1.447715105	95.14036329
ZNF556	1.447715105	95.14036329
ZNF57	1.447715105	95.14036329
C18orf34	1.449540683	95.14626091
SPOCD1	1.451368496	95.15215853
CC2D1A	1.453198553	95.15805615
AKAP2	1.455030861	95.16395376
ALPK1	1.458702267	95.175749
TJP2	1.458702267	95.175749
FAM189A1	1.460671256	95.18164661
XIRP2	1.461262125	95.18754423
NCOA4	1.462485515	95.2111347
OR8J3	1.462485515	95.2111347
P2RY4	1.462485515	95.2111347
SDR39U1	1.462485515	95.2111347
FAM187B	1.464302001	95.23472517
KRT26	1.464302001	95.23472517
MRGPRX3	1.464302001	95.23472517
OR2A5	1.464302001	95.23472517
CALD1	1.46612072	95.25241802
PGLYRP2	1.46612072	95.25241802
POM121L12	1.46612072	95.25241802
GPR35	1.467941683	95.26421326
VNN1	1.467941683	95.26421326
BCAS1	1.469764896	95.28190611
OR4C46	1.469764896	95.28190611
ZNF571	1.469764896	95.28190611
PMS2	1.477080431	95.28780373
TMC3	1.478915028	95.29370134
FAM47E	1.480910504	95.29959896
SYNC	1.482722235	95.30549658
HRASLS5	1.484536216	95.31729181
OR5K4	1.484536216	95.31729181
ERCC6	1.486276519	95.32318943
OR6Y1	1.486352457	95.32908705
OR2M3	1.488170966	95.3467799
TESPA1	1.488170966	95.3467799
TRIM45	1.488170966	95.3467799
BPIFB1	1.489991751	95.35857514
ZNF577	1.489991751	95.35857514
ETAA1	1.49181482	95.36447275
CEP192	1.493675397	95.37037037
ZNF839	1.495467846	95.37626799
UHRF1BP1L	1.49913011	95.38216561
PCDHA9	1.502801682	95.39396084
PRG4	1.502801682	95.39396084
MAGEB10	1.502961964	95.39985846
OR4K5	1.506587076	95.41165369
SSX5	1.506587076	95.41165369
OR6T1	1.508403067	95.42344893
OR8I2	1.508403067	95.42344893
TNN	1.51017302	95.42934654
CPA3	1.510221359	95.4470394
OR10X1	1.510221359	95.4470394
SIGLEC6	1.510221359	95.4470394
PEG3	1.512021779	95.45293701
GCFC2	1.512041961	95.47062987
SH2D3A	1.512041961	95.47062987
UNC5CL	1.512041961	95.47062987
TMPO	1.515690125	95.47652748
SPANXC	1.525013597	95.4824251
CAND2	1.526690916	95.49422033
WDR17	1.526690916	95.49422033
C4orf45	1.526824688	95.50011795
ATM	1.526898538	95.50601557
BCAR1	1.53037684	95.51191319
CCDC105	1.530453833	95.52960604
LAIR1	1.530453833	95.52960604
OR6C1	1.530453833	95.52960604
SHROOM2	1.532223403	95.53550366
FCAMR	1.532271902	95.54140127
NHSL1	1.534092314	95.56499174
SUSD5	1.534092314	95.56499174
TAP2	1.534092314	95.56499174
UGT2B28	1.534092314	95.56499174
ZNF77	1.537740199	95.57088936
CLCNKA	1.539567688	95.57678698
TCHH	1.539633859	95.5826846
KRI1	1.541397554	95.58858221
RESP18	1.547065406	95.59447983
CD8B	1.548876169	95.60037745
C6orf223	1.550689283	95.62396792
IL32	1.550689283	95.62396792
OR10AD1	1.550689283	95.62396792
SLC25A45	1.550689283	95.62396792
ALG10B	1.552504757	95.63576315
RBFA	1.552504757	95.63576315
AMBN	1.554322597	95.64166077
FSIP1	1.556142814	95.65935362
ZNF415	1.556142814	95.65935362
ZNF429	1.556142814	95.65935362
KCNJ12	1.557965414	95.66525124
GUCY2F	1.561617801	95.67114886
LGR5	1.563447604	95.67704647
MXRA5	1.571005596	95.68294409
FAM20C	1.572740636	95.70653456
OR2G2	1.572740636	95.70653456
SPZ1	1.572740636	95.70653456
ZNF81	1.572740636	95.70653456
TG	1.573473784	95.71243218
MAS1L	1.574555842	95.73602265
OR2J2	1.574555842	95.73602265
OR51L1	1.574555842	95.73602265
SATL1	1.574555842	95.73602265
FAM211B	1.576373448	95.7537155
MMP8	1.576373448	95.7537155
ZNF519	1.576373448	95.7537155
MAP9	1.578193463	95.76551073
ZNF419	1.578193463	95.76551073
ASB16	1.580015895	95.77140835
C8A	1.581840753	95.7891012
FAM129C	1.581840753	95.7891012
NOX5	1.581840753	95.7891012
PCDHB15	1.583668045	95.79499882
OSMR	1.58549778	95.80679406
TTLL2	1.58549778	95.80679406
TNS1	1.585596299	95.81269167
DTHD1	1.594792159	95.83628214
OR2H1	1.594792159	95.83628214
PALM3	1.594792159	95.83628214
SULT1C2	1.594792159	95.83628214
C12orf42	1.596607091	95.87166785
DYNC2LI1	1.596607091	95.87166785
ERI2	1.596607091	95.87166785
OR13F1	1.596607091	95.87166785
SULT1C3	1.596607091	95.87166785
ZNF230	1.596607091	95.87166785
HEATR7B2	1.598375034	95.87756546
KRT27	1.598424456	95.88346308
C11orf16	1.600244264	95.8893607
STK31	1.603891239	95.89525832
EPB41L4A	1.605718424	95.91295117
STON1	1.605718424	95.91295117
ZNF473	1.605718424	95.91295117
PSG9	1.607548084	95.91884879
PCDHA10	1.611214866	95.93064402
PLA2G4D	1.611214866	95.93064402
FOXD4L1	1.616843854	95.96013211
IL37	1.616843854	95.96013211
OR5H2	1.616843854	95.96013211
OR6C74	1.616843854	95.96013211
RBM11	1.616843854	95.96013211
CEP55	1.618658506	95.99551781
OR10K2	1.618658506	95.99551781
OR13D1	1.618658506	95.99551781
PABPN1L	1.618658506	95.99551781
QRFPR	1.618658506	95.99551781
RIC3	1.618658506	95.99551781
FAM86A	1.620475625	96.01321066
OR4K15	1.620475625	96.01321066
ZFYVE19	1.620475625	96.01321066
C2orf71	1.622275522	96.01910828
EFCAB7	1.622295219	96.0250059
